_id,title,publisher,writers,price,page,image,isbn
64bd97e1429d7849d7d368d5,Çözümlü Örneklerle Yapı Statiği,BİRSEN YAYINEVİ,Prof.Dr. Hüsnü Can,"409,50",647,https://img.kitapyurdu.com/v1/getImage/fn:228860/wh:true/wi:800,9789755112459
64bd97e4429d7849d7d368d6,Temel Elektronik Devre Uygulamaları,BİRSEN YAYINEVİ,H. Veysel Güleryüz,"227,50",204,https://img.kitapyurdu.com/v1/getImage/fn:234282/wh:true/wi:800,9789755114422
64bd97e7429d7849d7d368d7,Toprak İşleri ve İş Makineleri (Yapı Teknolojisi),BİRSEN YAYINEVİ,B. Mazlum Birecikli,"318,50",334,https://img.kitapyurdu.com/v1/getImage/fn:234283/wh:true/wi:800,9789755115269
64bd97ea429d7849d7d368d8,Teknik Tekstiller,BİRSEN YAYINEVİ,"Mehmet Akalın, Dr. S. İlker Mıstık","273,00",192,https://img.kitapyurdu.com/v1/getImage/fn:178945/wh:true/wi:800,9789755115337
64bd97ed429d7849d7d368d9,Sayısal Analiz / Prof. Dr. Behiç Çağal,BİRSEN YAYINEVİ,Prof. Dr. Behiç Çağal,"364,00",501,https://img.kitapyurdu.com/v1/getImage/fn:298816/wh:true/wi:800,9789755111728
64bd97f0429d7849d7d368da,Taşıyıcı Sistemler ve Yapı Statiği,BİRSEN YAYINEVİ,Prof. Dr. İsmail İlhan Sungur,"273,00",501,https://img.kitapyurdu.com/v1/getImage/fn:5596651/wh:true/wi:800,9789755114378
64bd97f2429d7849d7d368db,Buhar Kazanlarının Isıl Hesapları,BİRSEN YAYINEVİ,Kemal Onat,"409,50",378,https://img.kitapyurdu.com/v1/getImage/fn:119409/wh:true/wi:800,9789755114712
64bd97f5429d7849d7d368dc,"Sürekli Transport Sistemleri\nKonstrüksiyon, Montaj, Bakım",BİRSEN YAYINEVİ,"İsmail Gerdemli, C. Erdem İmrak, M. Koray Kesikçi","364,00",294,https://img.kitapyurdu.com/v1/getImage/fn:160606/wh:true/wi:800,9789755113968
64bd97f8429d7849d7d368dd,Güç Dağıtımı 4\nKısadevre Hesapları,BİRSEN YAYINEVİ,Elk. Yük. Müh. Yetkin Saner,"364,00",294,https://img.kitapyurdu.com/v1/getImage/fn:214584/wh:true/wi:800,9789755112503
64bd97fb429d7849d7d368de,Çözümlü Isı Taşınımı Problemleri,BİRSEN YAYINEVİ,Prof. Dr. Osman F. Genceli,"409,50",644,https://img.kitapyurdu.com/v1/getImage/fn:157880/wh:true/wi:800,
64bd97fe429d7849d7d368df,Elektrik Makinaları Cilt 2,NOBEL AKADEMİK YAYINCILIK,Prof. Dr. Nariman Şerifoğlu,"89,25",224,https://img.kitapyurdu.com/v1/getImage/fn:194935/wh:true/wi:800,9789944772099
64bd9801429d7849d7d368e0,Sayıların Teorisi,BİRSEN YAYINEVİ,Prof. Dr. Fethi Çallıalp,"227,50",168,https://img.kitapyurdu.com/v1/getImage/fn:63796/wh:true/wi:800,9789755115184
64bd9804429d7849d7d368e1,M Problemi A Teoremi,AKÇAĞ YAYINLARI,İmran Gür,"94,25",309,https://img.kitapyurdu.com/v1/getImage/fn:985594/wh:true/wi:800,9786053421573
64bd9807429d7849d7d368e2,Toplam Çarpım Simgeleri Diziler ve Seriler - Akıllı Matematik Fasiküleri Serisi,PELİKAN YAYINLARI,Eren Gürkan,"7,50",80,https://img.kitapyurdu.com/v1/getImage/fn:158108/wh:true/wi:800,9786055270063
64bd980b429d7849d7d368e3,Laboratory Experiments in General Chemistry,ALFA YAYINLARI-DERS KİTAPLARI,Kolektif,"109,38",231,https://img.kitapyurdu.com/v1/getImage/fn:0/wh:true/wi:800,9786051063874
64bd980f429d7849d7d368e4,Tekirdağ Kod: 1-X-22,YENİ ZAMANLAR SAHAF (2. El Kitaplar),Kolektif,"60,00",80,https://img.kitapyurdu.com/v1/getImage/fn:11242183/wh:true/wi:800,9786051063874
64bd9812429d7849d7d368e5,Bilimin Değeri Kod: 8-C-14,YENİ ZAMANLAR SAHAF (2. El Kitaplar),Henri Poincare,"61,00",254,https://img.kitapyurdu.com/v1/getImage/fn:10594127/wh:true/wi:800,9786051063874
64bd9816429d7849d7d368e6,Bilgi Çekmecesi - Türkiye 7 Bölge,ZEYREK YAYINCILIK,Oya Adıyaman,"39,33",175,https://img.kitapyurdu.com/v1/getImage/fn:11247365/wh:true/wi:800,9786257062121
64bd981a429d7849d7d368e7,Kalorifer ve Havalandırma Tesisatı\nIsı Yalıtımı ve Örnek Proje,BİRSEN YAYINEVİ,Prof.Dr. Fethi Halıcı,"318,50",326,https://img.kitapyurdu.com/v1/getImage/fn:8453165/wh:true/wi:800,9789755116907
64bd981d429d7849d7d368e8,Ekolojik Güvenlik,DORA YAYINLARI,Yasemin Kaya,"105,00",155,https://img.kitapyurdu.com/v1/getImage/fn:8524287/wh:true/wi:800,9786052470923
64bd9821429d7849d7d368e9,Dünü Bugünü Doğanyurt,EKİN KİTABEVİ YAYINLARI,Ahmet Kara,"170,00",373,https://img.kitapyurdu.com/v1/getImage/fn:11258050/wh:true/wi:800,9786257090674
64bd9825429d7849d7d368ea,Fonksiyonel Özellikleri Bakımından Çaycuma İlçesinin Yerleşme Coğrafyası,GAZİ KİTABEVİ,"Evren Atış, Prof. Dr. Saliha Koday","65,45",174,https://img.kitapyurdu.com/v1/getImage/fn:11381335/wh:true/wi:800,9786257358071
64bd9828429d7849d7d368eb,Sağlık - Bilim 2022: Genel Embriyoloji II,EFE AKADEMİ YAYINLARI,,"245,70",116,https://img.kitapyurdu.com/v1/getImage/fn:11688501/wh:true/wi:800,9786256954939
64bd982c429d7849d7d368ec,Isı Transferinde Problem Çözümleri,NOBEL AKADEMİK YAYINCILIK,Fethi Kamışlı,"253,50",622,https://img.kitapyurdu.com/v1/getImage/fn:11586212/wh:true/wi:800,9786254179709
64bd9830429d7849d7d368ed,Konteyner Terminallerindeki Operasyonel Faaliyetlerin Verimliliğinin İyileştirilmesi: Bir Simülasyon Çalışması,NOBEL BİLİMSEL,Dr. Özgün Sarıoğlu,"89,25",124,https://img.kitapyurdu.com/v1/getImage/fn:11663344/wh:true/wi:800,9786254339752
64bd9834429d7849d7d368ee,Dijital Çağda Uygulamalı Veri Yönetimi,PARADİGMA AKADEMİ YAYINLARI,,"130,00",145,https://img.kitapyurdu.com/v1/getImage/fn:11692507/wh:true/wi:800,9786057219060
64bd9837429d7849d7d368ef,Yapılı Çevre Değerlendirmeleri,NOBEL BİLİMSEL,Kolektif,"161,50",326,https://img.kitapyurdu.com/v1/getImage/fn:11692089/wh:true/wi:800,9786253981129
64bd983a429d7849d7d368f0,Teknobilim 2022 Enerji Krizi ve Yenilenebilir Enerji II,EFE AKADEMİ YAYINLARI,,"227,50",100,https://img.kitapyurdu.com/v1/getImage/fn:11671795/wh:true/wi:800,9786256954830
64bd983d429d7849d7d368f1,Dijital Evrenin Yeni İletişim Kodları III,NOBEL BİLİMSEL,Kolektif,"127,50",304,https://img.kitapyurdu.com/v1/getImage/fn:11701380/wh:true/wi:800,9786253982515
64bd9840429d7849d7d368f2,Türkiye’de Su Yönetimi: Güneydoğu Anadolu Projesi Üzerine Bir Araştırma,PARADİGMA AKADEMİ YAYINLARI,Ömer Faruk Bilbay,"269,99",439,https://img.kitapyurdu.com/v1/getImage/fn:11717410/wh:true/wi:800,9786057219053
64bd9843429d7849d7d368f3,Soyut Matematik,NİSAN KİTABEVİ,"Prof. Dr. Doğan Çoker, Prof. Dr. Kenan Taş, Prof. Dr. Orhan Özer","118,30",304,https://img.kitapyurdu.com/v1/getImage/fn:11706626/wh:true/wi:800,9789758675746
64bd9846429d7849d7d368f4,Soyut Matematik Problem Çözümleri,NİSAN KİTABEVİ,"Prof. Dr. Doğan Çoker, Prof. Dr. Orhan Özer","91,00",204,https://img.kitapyurdu.com/v1/getImage/fn:11706628/wh:true/wi:800,9789758675739
64bd9849429d7849d7d368f5,Elektrik Mühendisliği İlkeler Ve Uygulamalar,PALME YAYINCILIK,Allan R. Kambley,"462,96",868,https://img.kitapyurdu.com/v1/getImage/fn:11736130/wh:true/wi:800,9786256441262
64bd984c429d7849d7d368f6,Giyilebilir Mobil Lidar ve Uygulamaları,ATLAS AKADEMİ,"Prof. Dr. Murat Yakar, Öğr. Gör. Atilla Karabacak","89,18",204,https://img.kitapyurdu.com/v1/getImage/fn:11721873/wh:true/wi:800,9786258101409
64bd984f429d7849d7d368f7,Doğadan Öğrenmek\nTırtıl Yazıları,GİNKO BİLİM,Erdal Şekeroğlu,"206,18",152,https://img.kitapyurdu.com/v1/getImage/fn:11722826/wh:true/wi:800,9786258362060
64bd9852429d7849d7d368f8,Dijital İletişime Disiplinlerarası Yaklaşım,EKİN KİTABEVİ YAYINLARI,,"130,00",262,https://img.kitapyurdu.com/v1/getImage/fn:11659504/wh:true/wi:800,9786258235593
64bd9855429d7849d7d368f9,Bir+Yedi Düzeyli İletişim Uygulama Kitabı,KİTAP DÜNYASI,Muhammed Arıkan,"62,40",168,https://img.kitapyurdu.com/v1/getImage/fn:11735023/wh:true/wi:800,9786053516385
64bd9858429d7849d7d368fa,Kürşat ile Web Kodlamaya Giriş,KİTAPYURDU DOĞRUDAN YAYINCILIK (KDY),Ahmet Raşit Petekci,"70,00",122,https://img.kitapyurdu.com/v1/getImage/fn:11228433/wh:true/wi:800,9786257902984
64bd985b429d7849d7d368fb,Karamenderes Havzası’nın (Çanakkale) Coğrafi Ekolojisi,NOBEL BİLİMSEL,Kolektif,"204,00",462,https://img.kitapyurdu.com/v1/getImage/fn:11740046/wh:true/wi:800,9786253985264
64bd985e429d7849d7d368fc,Çözümlü Yüksek Matematik Problemleri 2,PEGEM AKADEMİ YAYINCILIK,Erhan Pişkin,"141,96",272,https://img.kitapyurdu.com/v1/getImage/fn:1187621/wh:true/wi:800,9786053184515
64bd9861429d7849d7d368fd,Dünya Hava Oyunları,SON ÇAĞ YAYINLARI,M. Bahattin Adıgüzel,"19,66",258,https://img.kitapyurdu.com/v1/getImage/fn:8712182/wh:true/wi:800,9786056672828
64bd9864429d7849d7d368fe,Türkiyedeki Hava Aracı Bakım İşletmelerinde Olumlu Emniyet Kültürünü Destekleyen Bir Disiplin Sistemi Önerisi,BETA BASIM YAYIM,Cengiz Mesut Bükeç,"98,59",238,https://img.kitapyurdu.com/v1/getImage/fn:10895087/wh:true/wi:800,9786052425985
64bd9867429d7849d7d368ff,Araftaki Kent,OKAN ÜNİVERSİTESİ YAYINLARI,Nevbahar Atalay,"61,43",175,https://img.kitapyurdu.com/v1/getImage/fn:11259526/wh:true/wi:800,9786055899561
64bd986a429d7849d7d36900,Türk Milletine ve Bilime Adanmış Bir Ömür Prof. Dr. Akif Akkuş,PEGEM AKADEMİ YAYINCILIK,Doç. Dr. Ali Meydan,"95,20",312,https://img.kitapyurdu.com/v1/getImage/fn:11292730/wh:true/wi:800,9786257880480
64bd986d429d7849d7d36901,Eğitim ve Bilime İlişkin Seçkiler,PEGEM AKADEMİ YAYINCILIK,Uzman Volkan Hasan Kaya,"37,40",61,https://img.kitapyurdu.com/v1/getImage/fn:11255258/wh:true/wi:800,9786257052993
64bd9870429d7849d7d36902,Sigorta Matematiği,BETA BASIM YAYIM,"Çiğdem Özarı, Elif Çakmakoğlu","111,11",566,https://img.kitapyurdu.com/v1/getImage/fn:11307562/wh:true/wi:800,9786053779773
64bd9873429d7849d7d36903,Toprak Araştırmaları (Uşak Örneği),ATLAS AKADEMİ,Ahmet Atasoy,"50,05",128,https://img.kitapyurdu.com/v1/getImage/fn:11384459/wh:true/wi:800,9786057839688
64bd9876429d7849d7d36904,Türk Kültüründe Coğrafya - I,PEGEM AKADEMİ YAYINCILIK,,"126,00",376,https://img.kitapyurdu.com/v1/getImage/fn:11485262/wh:true/wi:800,9786053182337
64bd9879429d7849d7d36905,Eğitilen Evren,CİNİUS YAYINLARI,Metin Şahin,"52,50",48,https://img.kitapyurdu.com/v1/getImage/fn:11536193/wh:true/wi:800,9786258425727
64bd987c429d7849d7d36906,Durağan İlçesinin Coğrafyası,PEGEM AKADEMİ YAYINCILIK,Arş. Gör. Harun Reşit Bağcı,"72,80",165,https://img.kitapyurdu.com/v1/getImage/fn:11589952/wh:true/wi:800,9786258044690
64bd987f429d7849d7d36907,Dijital Propagandanın Aktörleri,EFE AKADEMİ YAYINLARI,Dr. Ezgi Çakır,"81,90",136,https://img.kitapyurdu.com/v1/getImage/fn:11661191/wh:true/wi:800,9786256995819
64bd9882429d7849d7d36908,Evrenin Kodları,GRİFİN,Orhan Akağaç,"85,80",143,https://img.kitapyurdu.com/v1/getImage/fn:11648516/wh:true/wi:800,9786058088474
64bd9885429d7849d7d36909,Genel Zooloji Laboratuvar Kitabı,NOBEL AKADEMİK YAYINCILIK,Kolektif,"69,70",152,https://img.kitapyurdu.com/v1/getImage/fn:102143/wh:true/wi:800,9789755913667
64bd9888429d7849d7d3690a,Sosyal Bilimlerde Matematik,EKİN KİTABEVİ YAYINLARI,Prof. Dr. Ahmet Öztürk,"120,00",380,https://img.kitapyurdu.com/v1/getImage/fn:118064/wh:true/wi:800,9789758768042
64bd988c429d7849d7d3690b,Tamsayılı Programlama Algoritmaları,EKİN KİTABEVİ YAYINLARI,Zehra Başkaya,"105,00",244,https://img.kitapyurdu.com/v1/getImage/fn:132438/wh:true/wi:800,9789758768516
64bd988f429d7849d7d3690c,Çözümlü Elektrik Devre Problemleri Cilt 3,BİRSEN YAYINEVİ,Adem Ünal,"364,00",536,https://img.kitapyurdu.com/v1/getImage/fn:202635/wh:true/wi:800,9789755115726
64bd9892429d7849d7d3690d,Yapı Teknolojisi 1,BİRSEN YAYINEVİ,Müslim Avcıoğlu,"318,50",447,https://img.kitapyurdu.com/v1/getImage/fn:199204/wh:true/wi:800,9789755115603
64bd9895429d7849d7d3690e,Yapı Statiği II\nYapı Sistemlerinde Yer Değiştirmelerin ve Hiperstatik Sistemlerin Hesap Yöntemleri,BİRSEN YAYINEVİ,İbrahim Ekiz,"409,50",631,https://img.kitapyurdu.com/v1/getImage/fn:178005/wh:true/wi:800,9789755114996
64bd9898429d7849d7d3690f,Elektronik Devre Elemanları\nElektronik Devreler,BİRSEN YAYINEVİ,Doç. Dr. Hüseyin Demirel,"364,00",375,https://img.kitapyurdu.com/v1/getImage/fn:4966468/wh:true/wi:800,9780000017819
64bd989b429d7849d7d36910,Yapı Teknik Resmi 1,BİRSEN YAYINEVİ,"Ali Pancarcı, Prof.Dr. M. Emin Öcal","364,00",143,https://img.kitapyurdu.com/v1/getImage/fn:160596/wh:true/wi:800,9789755111001
64bd98a1429d7849d7d36911,Standart Yapıda İnce İşler ve Denetim (CD İçerikli),BİRSEN YAYINEVİ,Ersan Çetinkale,"409,50",400,https://img.kitapyurdu.com/v1/getImage/fn:124284/wh:true/wi:800,9789755113401
64bd98a4429d7849d7d36912,Sayısal Analiz / Mehmet Bakioğlu,BİRSEN YAYINEVİ,Mehmet Bakioğlu,"364,00",543,https://img.kitapyurdu.com/v1/getImage/fn:178126/wh:true/wi:800,9789755113531
64bd98a7429d7849d7d36913,Elektrik Makinalarında Sargılar,BİRSEN YAYINEVİ,"A. Faik Mergen, Dr. Derya Ahmet Kocabaş","318,50",304,https://img.kitapyurdu.com/v1/getImage/fn:23935/wh:true/wi:800,9789755114842
64bd98aa429d7849d7d36914,Çözümlü Isı Işınımı Problemleri,BİRSEN YAYINEVİ,Prof. Dr. Osman F. Genceli,"318,50",330,https://img.kitapyurdu.com/v1/getImage/fn:298768/wh:true/wi:800,9789755113586
64bd98ad429d7849d7d36915,Mukavemet Problemleri II,BİRSEN YAYINEVİ,"Mehmet Bakioğlu, Hasan Engin, Prof. Dr. Necla Kadıoğlu","318,50",348,https://img.kitapyurdu.com/v1/getImage/fn:204008/wh:true/wi:800,9789755113630
64bd98b0429d7849d7d36916,Orta Gerilim Transformatör Merkezlerinin Projelendirilmesi,BİRSEN YAYINEVİ,"Aslan İnan, Elk. Müh. S. Mirza Tercan, Elk. Müh. Huzeyfe Kara","364,00",301,https://img.kitapyurdu.com/v1/getImage/fn:58488/wh:true/wi:800,9789755115764
64bd98b3429d7849d7d36917,Uygulamalı Termodinamik,BİRSEN YAYINEVİ,Fahrettin Küçükşahin,"364,00",413,https://img.kitapyurdu.com/v1/getImage/fn:72371/wh:true/wi:800,9789755115771
64bd98b6429d7849d7d36918,Atomlar Moleküller,BİRSEN YAYINEVİ,M. Ayhan Zeren,"409,50",566,https://img.kitapyurdu.com/v1/getImage/fn:178974/wh:true/wi:800,9789755111841
64bd98b9429d7849d7d36919,Elektromanyetik Teorinin Temelleri,BİRSEN YAYINEVİ,Şahin Aktaş,"273,00",336,https://img.kitapyurdu.com/v1/getImage/fn:183863/wh:true/wi:800,9789755115146
64bd98bc429d7849d7d3691a,Dijital Kontrol Sistemleri\nÇözümlü Problem ve MATLAB Uygulamalı,BİRSEN YAYINEVİ,"Yücel Aydın, M. Kemal Sarıoğlu","318,50",375,https://img.kitapyurdu.com/v1/getImage/fn:298834/wh:true/wi:800,9789755111858
64bd98bf429d7849d7d3691b,Geleneksel Yapılar ve Mekanlar,BİRSEN YAYINEVİ,Ahmet Eyüce,"273,00",115,https://img.kitapyurdu.com/v1/getImage/fn:298835/wh:true/wi:800,9789755114309
64bd98c2429d7849d7d3691c,Fiber Optik,BİRSEN YAYINEVİ,Prof. Dr. Sedat Özsoy,"318,50",278,https://img.kitapyurdu.com/v1/getImage/fn:183860/wh:true/wi:800,9789755111889
64bd98c5429d7849d7d3691d,Aydınlatma Tasarımı ve Proje Uygulamaları (CD İlaveli),BİRSEN YAYINEVİ,Adem Ünal,"409,50",479,https://img.kitapyurdu.com/v1/getImage/fn:124304/wh:true/wi:800,9789755113821
64bd98c8429d7849d7d3691e,Akışkanlar Mekaniği,BİRSEN YAYINEVİ,Doç.Dr. Muhittin Soğukoğlu,"364,00",329,https://img.kitapyurdu.com/v1/getImage/fn:119419/wh:true/wi:800,9789755112565
64bd98cb429d7849d7d3691f,Güç Dağıtımı (Enerji Dağıtım) 3,BİRSEN YAYINEVİ,Elk. Yük. Müh. Yetkin Saner,"546,00",830,https://img.kitapyurdu.com/v1/getImage/fn:178984/wh:true/wi:800,9789755111926
64bd98ce429d7849d7d36920,Güç Elektroniği,BİRSEN YAYINEVİ,Prof. Dr. Hacı Bodur,"364,00",410,https://img.kitapyurdu.com/v1/getImage/fn:4652900/wh:true/wi:800,9789755115467
64bd98d1429d7849d7d36921,Fidan Standardizasyonu\nStandart Fidan Yetiştirmenin Biyolojik ve Teknik Esasları KOD:8-I-9,YENİ ZAMANLAR SAHAF (2. El Kitaplar),,"81,00",555,https://img.kitapyurdu.com/v1/getImage/fn:229687/wh:true/wi:800,9789944452076
64bd98d4429d7849d7d36922,Soyut Cebir,BİRSEN YAYINEVİ,"Prof. Dr. A. Göksel Ağargün, Doç. Dr. Bayram Ali Ersoy, Doç. Dr. Kürşat Hakan Oral, Doç. Dr. Murat Alan , Doç. Dr. Nilgün Kutan Aygör","273,00",316,https://img.kitapyurdu.com/v1/getImage/fn:1011581/wh:true/wi:800,9789755116228
64bd98d7429d7849d7d36923,Yapısal Çözümleme Cilt 2\nHiperstatik Sistemler - Kuvvetler Yöntemi - Doğrusal ve Doğrusal Olmayan Davranış,BİRSEN YAYINEVİ,"Yavuz Durgun, Faruk Karadoğan, Sumru Pala, Ercan Yüksel","546,00",448,https://img.kitapyurdu.com/v1/getImage/fn:1106777/wh:true/wi:800,9789755116235
64bd98da429d7849d7d36924,Yapı Statiği / Hiperstatik Sistemler Teori ve Uygulamalar,BİRSEN YAYINEVİ,M. Ruhi Aydın,"318,50",448,https://img.kitapyurdu.com/v1/getImage/fn:5608757/wh:true/wi:800,9789755116723
64bd98dd429d7849d7d36925,İnşaat Mühendisleri İçin Matlab Kullanımına Giriş,BİRSEN YAYINEVİ,Kolektif,"273,00",182,https://img.kitapyurdu.com/v1/getImage/fn:1464131/wh:true/wi:800,9789755116396
64bd98e0429d7849d7d36926,Uygulamalı Örneklerle Mekanik ve Statik,BİRSEN YAYINEVİ,Dr. Nihat Atmaca,"227,50",238,https://img.kitapyurdu.com/v1/getImage/fn:1181625/wh:true/wi:800,9789755116365
64bd98e4429d7849d7d36927,MATLAB Uygulamalı Gemi Stabilitesi,BİRSEN YAYINEVİ,Kolektif,"273,00",210,https://img.kitapyurdu.com/v1/getImage/fn:0/wh:true/wi:800,9789755116570
64bd98e7429d7849d7d36928,Tehlikeli Atıkların Yönetimi,BİRSEN YAYINEVİ,Prof. Dr. İlhan Talınlı,"318,50",315,https://img.kitapyurdu.com/v1/getImage/fn:2712180/wh:true/wi:800,9789755116501
64bd98eb429d7849d7d36929,Arıların Hayatı (Kod:3-E-20),YENİ ZAMANLAR SAHAF (2. El Kitaplar),K. V. Frisch,"61,00",224,https://img.kitapyurdu.com/v1/getImage/fn:7720924/wh:true/wi:800,9789755116501
64bd98ef429d7849d7d3692a,Problemlerle Akışkanlar Mekaniği,AREL ÜNİVERSİTESİ,Prof. Dr Hızır Önsoy,"73,13",128,https://img.kitapyurdu.com/v1/getImage/fn:11340271/wh:true/wi:800,9786257280129
64bd98f2429d7849d7d3692b,Yeni Eko-Tek Dünya Teknolojinin Son Sürümü,EKİN KİTABEVİ YAYINLARI,,"120,00",260,https://img.kitapyurdu.com/v1/getImage/fn:11337477/wh:true/wi:800,9786257210829
64bd98f6429d7849d7d3692c,Reaksiyon Mühendisliğinin Temel İlkeleri,NOBEL AKADEMİK YAYINCILIK,Prof. Dr. Ferhan Sami Atalay,"223,93",568,https://img.kitapyurdu.com/v1/getImage/fn:11390556/wh:true/wi:800,9786254068768
64bd98fa429d7849d7d3692d,Organik Elektronik\nAygıt Fiziği ve Uygulamaları,NOBEL BİLİMSEL,"Dr. Betül Canımkurbey, Dr. Selin Pıravadılı Mucur","80,75",172,https://img.kitapyurdu.com/v1/getImage/fn:11519174/wh:true/wi:800,9786057662774
64bd98fe429d7849d7d3692e,Zihin Yetersizliği ve Teknoloji,NOBEL AKADEMİK YAYINCILIK,Kolektif,"126,75",336,https://img.kitapyurdu.com/v1/getImage/fn:11488559/wh:true/wi:800,9786254399572
64bd9901429d7849d7d3692f,Çok Değişkenli Çok Düzeyli Modeller Pısa Örneği,EFE AKADEMİ YAYINLARI,Dr. Şule Ökten,"81,90",210,https://img.kitapyurdu.com/v1/getImage/fn:11484495/wh:true/wi:800,9786257450966
64bd9905429d7849d7d36930,"Kuram, Oyun ve Gösterinin Dönüşümü",EFE AKADEMİ YAYINLARI,Rüstem Mürseloğlu,"78,75",216,https://img.kitapyurdu.com/v1/getImage/fn:11484523/wh:true/wi:800,9786258496109
64bd9908429d7849d7d36931,Hal Köyü’nün Etnolojik Tetkiki / 4-G-20,YENİ ZAMANLAR SAHAF (2. El Kitaplar),Nermin Erdentuğ,"150,00",128,https://img.kitapyurdu.com/v1/getImage/fn:11655672/wh:true/wi:800,9786258496109
64bd990c429d7849d7d36932,Zeka Yapay İnsan Gerçek,DORA YAYINLARI,Prof. Dr. Necmi Gürsakal,"155,00",311,https://img.kitapyurdu.com/v1/getImage/fn:11722432/wh:true/wi:800,9786052474365
64bd990f429d7849d7d36933,Dijital Etkileşimler: Sektörel Yansımaları II,GAZİ KİTABEVİ,Kolektif,"96,25",241,https://img.kitapyurdu.com/v1/getImage/fn:11661502/wh:true/wi:800,9786253650483
64bd9912429d7849d7d36934,Dijital Öykü ile Metin Temelli Dil Bilgisi Öğretimi: Pragmatik ve Yarı Deneysel Bir Çalışma,NOBEL BİLİMSEL,Dr. Duygu Eroğlu Çopur,"63,75",108,https://img.kitapyurdu.com/v1/getImage/fn:11660335/wh:true/wi:800,9786254339714
64bd9915429d7849d7d36935,Spor - Bilim 2022 II,EFE AKADEMİ YAYINLARI,,"373,10",422,https://img.kitapyurdu.com/v1/getImage/fn:11688507/wh:true/wi:800,9786256954854
64bd9918429d7849d7d36936,Matlab Uygulamalı Geri Beslemeli Kontrol Sistemleri,NOBEL AKADEMİK YAYINCILIK,"Orhan Gazi, Öğr. Gör. Figen Eren","101,40",238,https://img.kitapyurdu.com/v1/getImage/fn:11704972/wh:true/wi:800,9786254278877
64bd991b429d7849d7d36937,Çamur Meselesi: Salgınla Artan Sosyal Bilimlerde Yöntem Tartışması,NİKA YAYINEVİ,H. Yaprak Civelek,"100,00",138,https://img.kitapyurdu.com/v1/getImage/fn:11737789/wh:true/wi:800,9786257653893
64bd991e429d7849d7d36938,Temel Matematik Analiz,NOBEL AKADEMİK YAYINCILIK,Süleyman Öğrekçi,"139,43",326,https://img.kitapyurdu.com/v1/getImage/fn:11743825/wh:true/wi:800,9786053209614
64bd9921429d7849d7d36939,Mühendislik Alanında Uluslararası Araştırmalar X,EĞİTİM KİTABEVİ,Doç. Dr. Şakir Taşdemir,"79,69",96,https://img.kitapyurdu.com/v1/getImage/fn:11743118/wh:true/wi:800,9786256489189
64bd9924429d7849d7d3693a,Genel Kimya 4 / Organik Kimya,PEGEM AKADEMİ YAYINCILIK,,"94,64",164,https://img.kitapyurdu.com/v1/getImage/fn:151001/wh:true/wi:800,9789944919647
64bd9927429d7849d7d3693b,"Mevzuat El Kitabı\nMühendisler, Mimarlar, Bilirkişiler ve Hakemler İçin",TEKNİK YAYINEVİ,"Fikret Kemal Yıldırım, Tuncer Ergenekon","36,40",660,https://img.kitapyurdu.com/v1/getImage/fn:211857/wh:true/wi:800,9789755230276
64bd992b429d7849d7d3693c,Sığ (Yüzeysel) Temeller,TEKNİK YAYINEVİ,Altay A. Birand,"81,90",304,https://img.kitapyurdu.com/v1/getImage/fn:0/wh:true/wi:800,9789755230290
64bd992e429d7849d7d3693d,Engelsiz Bilişim 2021,KRİTER BASIM YAYIN DAĞITIM,"Mustafa Özhan Kalaç, Vahap Tecim","99,00",230,https://img.kitapyurdu.com/v1/getImage/fn:11508481/wh:true/wi:800,9786258012422
64bd9932429d7849d7d3693e,Çözümlü Isı İletimi Problemleri,BİRSEN YAYINEVİ,Prof. Dr. Osman F. Genceli,"364,00",491,https://img.kitapyurdu.com/v1/getImage/fn:139497/wh:true/wi:800,9789755112596
64bd9936429d7849d7d3693f,Makine Bilgisi,BİRSEN YAYINEVİ,Prof. Dr. Mustafa Akkurt,"500,50",664,https://img.kitapyurdu.com/v1/getImage/fn:28443/wh:true/wi:800,9789755111537
64bd993a429d7849d7d36940,Karma Taşımacılık Yaklaşımıyla Limanlar ve Terminaller,BİRSEN YAYINEVİ,Prof. Dr. Reşat Baykal,"318,50",249,https://img.kitapyurdu.com/v1/getImage/fn:203774/wh:true/wi:800,9789755115740
64bd993d429d7849d7d36941,Çözümlü Örneklerle Doğru Akım Elektrik Makinaları,BİRSEN YAYINEVİ,M. Cihat Özgenel,"318,50",300,https://img.kitapyurdu.com/v1/getImage/fn:16192/wh:true/wi:800,9789755115542
64bd9940429d7849d7d36942,Yapı Statiği 1\nİzostatik Sistemler,BİRSEN YAYINEVİ,İbrahim Ekiz,"409,50",578,https://img.kitapyurdu.com/v1/getImage/fn:4891828/wh:true/wi:800,9789755114989
64bd9944429d7849d7d36943,Yapı Teknolojisi 3,BİRSEN YAYINEVİ,Müslim Avcıoğlu,"455,00",680,https://img.kitapyurdu.com/v1/getImage/fn:201965/wh:true/wi:800,9789755115672
64bd9948429d7849d7d36944,PLC Programlama ve S7-300/400 1,BİRSEN YAYINEVİ,Yavuz Eminoğlu,"273,00",384,https://img.kitapyurdu.com/v1/getImage/fn:34203/wh:true/wi:800,9789755115504
