"_id,title,publisher,writers,price,page,image,isbn";
"64bd383b59faae5ec995c665,Video Game Auteur,dora basım yayın,Yavuz Kerem Demirbaş,""83,52"",128,https://asset.kitapsepeti.com/video-game-auteur-420915-34-O.jpg,9786052473559";
"64bd383e59faae5ec995c666,Biyokimya 1,dora basım yayın,Duygu Udum,""123,54"",352,https://asset.kitapsepeti.com/biyokimya-1-420794-34-O.jpg,9786052473658";
"64bd384259faae5ec995c667,Sağlıkta Yapay Zeka ve Robotik,dora basım yayın,Haydar Hoşgör,""113,10"",196,https://asset.kitapsepeti.com/saglikta-yapay-zeka-ve-robotik-419586-34-O.jpg,9786052473535";
"64bd384559faae5ec995c668,Moleküler Biyoloji,ema tıp kitabevi,Kolektif,""324,00"",362,https://asset.kitapsepeti.com/molekuler-biyoloji-344479-419406-34-O.jpg,9786257849524";
"64bd384959faae5ec995c669,Mekan Tekstilleri - İç Mimarlıkta Tekstil,astana yayınları,Başak Badur Özkendirci,""154,00"",204,https://asset.kitapsepeti.com/mekan-tekstilleri-ic-mimarlikta-tekstil-384530-34-O.jpg,9786258045291";
"64bd384c59faae5ec995c66a,Kanıta Dayalı Kalp Yetersizliği,ema tıp kitabevi,Rasim Enar,""1.260,00"",1092,https://asset.kitapsepeti.com/kanita-dayali-kalp-yetersizligi-384408-34-O.jpg,9786257849456";
"64bd385059faae5ec995c66b,Klinik Oftalmoloji - Üveit,ema tıp kitabevi,Christopher J. Rapuano,""864,00"",434,https://asset.kitapsepeti.com/klinik-oftalmoloji-uveit-383965-34-O.jpg,9786257849135";
"64bd385359faae5ec995c66c,Klinik Oftalmoloji Renkli Atlas ve Genel Bakış Retina,ema tıp kitabevi,Christopher J. Rapuano,""864,00"",450,https://asset.kitapsepeti.com/klinik-oftalmoloji-renkli-atlas-ve-genel-bakis-retina-383878-34-O.jpg,9786257849227";
"64bd385759faae5ec995c66d,Elektronik Devre Elemanları,papatya yayıncılık,Avni Morgül,""185,00"",200,https://asset.kitapsepeti.com/elektronik-devre-elemanlari-340046-380291-34-O.jpg,9786054220489";
"64bd385a59faae5ec995c66e,Öğretim İlke ve Yöntemler,efe akademi yayınları,Kolektif,""60,00"",420,https://asset.kitapsepeti.com/ogretim-ilke-ve-yontemler-339812-380031-33-O.jpg,9786257119146";
"64bd385d59faae5ec995c66f,Sosyal Hakların Gerçekleştirilebilirliği,efe akademi yayınları,Ayşen Seymen Çakar,""60,00"",248,https://asset.kitapsepeti.com/sosyal-haklarin-gerceklestirilebilirligi-379845-33-O.jpg,9786257119092";
"64bd386059faae5ec995c670,Kıtalar Miti,monografi yayınları,Karen E. Wigen,""118,80"",384,https://asset.kitapsepeti.com/kitalar-miti-379754-33-O.jpg,9786057096319";
"64bd386359faae5ec995c671,NLOGIT İle Temel Ekonometri Örnekler ve Program Kodları,astana yayınları,Işın Kırışkan,""73,15"",113,https://asset.kitapsepeti.com/nlogit-ile-temel-ekonometri-ornekler-ve-program-kodlari-376144-33-O.jpg,9786258045116";
"64bd386659faae5ec995c672,Köpek Ve Kedilerde Kardiyoloji,nobel tıp kitabevi,Tarık Bilal,""208,80"",382,https://asset.kitapsepeti.com/kopek-ve-kedilerde-kardiyoloji-375664-33-O.jpg,9789754208283";
"64bd386b59faae5ec995c673,Ekoloji ve Ekonomi Ekseninde Türkiye’de Orman ve Ormancılık,sonçağ yayınları,Bekir Pakdemirli,""188,65"",626,https://asset.kitapsepeti.com/ekoloji-ve-ekonomi-ekseninde-turkiyede-orman-ve-ormancilik-375193-33-O.jpg,9786257456104";
"64bd386e59faae5ec995c674,Ziraatçılar İçin Matematik,sonçağ yayınları,Fariz Mikailsoy,""75,46"",412,https://asset.kitapsepeti.com/ziraatcilar-icin-matematik-375099-33-O.jpg,9786258421040";
"64bd387159faae5ec995c675,Türk Tarihinde Salgınlar ve Afetler,astana yayınları,Musa Şamil Yüksel,""200,20"",352,https://asset.kitapsepeti.com/turk-tarihinde-salginlar-ve-afetler-374977-33-O.jpg,9786258045024";
"64bd387459faae5ec995c676,Değişen İklim Dönüşen İnsan,artshop yayıncılık,Nuray Gök Aksamaz,""14,25"",192,https://asset.kitapsepeti.com/degisen-iklim-donusen-insan-374950-33-O.jpg,9786258053081";
"64bd387759faae5ec995c677,Dermatoloji El Kitabı,ema tıp kitabevi,Daniel L. Popkin,""432,00"",424,https://asset.kitapsepeti.com/dermatoloji-el-kitabi-374883-33-O.jpg,9786257849333";
"64bd387a59faae5ec995c678,Biçerdöver Tasarımı,duvar kitabevi,Metin Güner,""51,30"",238,https://asset.kitapsepeti.com/bicerdover-tasarimi-375119-33-O.jpg,9786257502221";
"64bd387d59faae5ec995c679,Oftalmolojik Aciller El Kitabı,duvar kitabevi,Mehmet Fatih Karadağ,""27,36"",110,https://asset.kitapsepeti.com/oftalmolojik-aciller-el-kitabi-437667-33-O.jpg,9786257502283";
"64bd388159faae5ec995c67a,İşletme Matematiği,dora basım yayın,Erhan Özdemir,""128,76"",374,https://asset.kitapsepeti.com/isletme-matematigi-334724-374847-33-O.jpg,9786052473306";
"64bd388459faae5ec995c67b,Covid 19’un Seyir Defteri,i̇talik yayınevi,Yüksel Işık,""60,00"",368,https://asset.kitapsepeti.com/covid-19un-seyir-defteri-374761-33-O.jpg,9786257766104";
"64bd388759faae5ec995c67c,Yükseliş Krizdeki Uluslar İçin Dönüm Noktaları,pegasus yayınları,Jared Diamond,""162,50"",576,https://asset.kitapsepeti.com/yukselis-krizdeki-uluslar-icin-donum-noktalari-334563-374554-33-O.jpg,9786052997468";
"64bd388b59faae5ec995c67d,Hacker: Bir Sibermafya Patronunun Gerçek Öyküsü,pegasus yayınları,Kevin Pulsen,""97,50"",312,https://asset.kitapsepeti.com/hacker-bir-sibermafya-patronunun-gercek-oykusu-374498-33-O.jpg,9786052998922";
"64bd388e59faae5ec995c67e,""Tüfek, Mikrop ve Çelik Üçlemesi Kutulu Özel Set 3 Kitap"",pegasus yayınları,Jared Diamond,""562,25"",1984,https://asset.kitapsepeti.com/tufek-mikrop-ve-celik-uclemesi-kutulu-ozel-set-3-kitap-334453-375040-33-O.jpg,9786052997666";
"64bd389159faae5ec995c67f,""Asapscience: Dünyanın En Garip Sorularına, En Meşhur Söylentilerine ve Açıklanmamış Olaylarına Cevaplar"",pegasus yayınları,Mitchell Moffit,""117,00"",256,https://asset.kitapsepeti.com/asapscience-dunyanin-en-garip-sorularina-en-meshur-soylentilerine-ve-aciklanmamis-olaylarina-cevaplar-374258-33-O.jpg,9786052998908";
"64bd389459faae5ec995c680,Farz Edelim ki,pegasus yayınları,Randall Munroe,""97,50"",368,https://asset.kitapsepeti.com/farz-edelim-ki-373959-33-O.jpg,9786053436157";
"64bd389759faae5ec995c681,500 Yıllık Bilimsel Aldatmacalar,pegasus yayınları,Gerald Messadie,""97,50"",384,https://asset.kitapsepeti.com/500-yillik-bilimsel-aldatmacalar-373831-33-O.jpg,9786053434504";
"64bd389b59faae5ec995c682,Gece Okulu Uykunun ve Rüyaların Gizli Bilimi,pegasus yayınları,Richard Wiseman,""97,50"",328,https://asset.kitapsepeti.com/gece-okulu-uykunun-ve-ruyalarin-gizli-bilimi-373741-33-O.jpg,9786052995099";
"64bd389e59faae5ec995c683,Evrenin Kısa Tarihi,pegasus yayınları,Joseph Silk,""87,75"",328,https://asset.kitapsepeti.com/evrenin-kisa-tarihi-373570-33-O.jpg,9786254101632";
"64bd38a159faae5ec995c684,Düşünüyorum Öyleyse Deliyim,pegasus yayınları,Jochen Mai,""97,50"",384,https://asset.kitapsepeti.com/dusunuyorum-oyleyse-deliyim-373519-33-O.jpg,9786053435082";
"64bd38a559faae5ec995c685,Her Zaman Kazanacağınız 101 İddia,pegasus yayınları,Richard Wiseman,""81,25"",168,https://asset.kitapsepeti.com/her-zaman-kazanacaginiz-101-iddia-373507-33-O.jpg,9786254101441";
"64bd38a859faae5ec995c686,Gençler İçin Üçüncü Şempanze: İnsan Türünün Evrimi Ve Geleceği,pegasus yayınları,Jared Diamond,""130,00"",384,https://asset.kitapsepeti.com/gencler-icin-ucuncu-sempanze-insan-turunun-evrimi-ve-gelecegi-333434-373467-33-O.jpg,9786254101427";
"64bd38ab59faae5ec995c687,Gençler İçin Üçüncü Şempanze: İnsan Türünün Evrimi ve Geleceği,pegasus yayınları,Jared Diamond,""97,50"",384,https://asset.kitapsepeti.com/gencler-icin-ucuncu-sempanze-insan-turunun-evrimi-ve-gelecegi-373464-33-O.jpg,9786254101359";
"64bd38ae59faae5ec995c688,Tanrı Zar Atmaz,pegasus yayınları,Igor Bogdanov,""87,75"",224,https://asset.kitapsepeti.com/tanri-zar-atmaz-373451-33-O.jpg,9786053437000";
"64bd38b259faae5ec995c689,Su ve Sabun,pegasus yayınları,Bonnie Henry,""87,75"",304,https://asset.kitapsepeti.com/su-ve-sabun-373369-33-O.jpg,9786254101373";
"64bd38b559faae5ec995c68a,Akıl Virüsü,pegasus yayınları,Richard Brodie,""87,75"",288,https://asset.kitapsepeti.com/akil-virusu-373205-33-O.jpg,9786053432296";
"64bd38b959faae5ec995c68b,Müziğin Etkisindeki Beyin,pegasus yayınları,Daniel J. Levitin,""97,50"",352,https://asset.kitapsepeti.com/muzigin-etkisindeki-beyin-373195-33-O.jpg,9786053436805";
"64bd38bc59faae5ec995c68c,Demek Öyle,pegasus yayınları,Ranga Yogeshwar,""97,50"",304,https://asset.kitapsepeti.com/demek-oyle-373025-33-O.jpg,9786053432159";
"64bd38bf59faae5ec995c68d,Leonardo`nun Makineleri,pegasus yayınları,Domenico Laurenza,""243,75"",240,https://asset.kitapsepeti.com/leonardonun-makineleri-372996-33-O.jpg,9789944326445";
"64bd38c359faae5ec995c68e,Akla Gelmeyen,pegasus yayınları,Amanda Ripley,""97,50"",336,https://asset.kitapsepeti.com/akla-gelmeyen-372990-33-O.jpg,9786053430308";
"64bd38c659faae5ec995c68f,Başka Sorusu Olan?,pegasus yayınları,Ranga Yogeshwar,""97,50"",320,https://asset.kitapsepeti.com/baska-sorusu-olan-372814-33-O.jpg,9786054456963";
"64bd38c959faae5ec995c690,Derin Düşünce,pegasus yayınları,Garry Kasparov,""97,50"",328,https://asset.kitapsepeti.com/derin-dusunce-372521-33-O.jpg,9786052999011";
"64bd38cc59faae5ec995c691,Epilepsi,nobel tıp kitabevi,Candan Gürses,""922,20"",984,https://asset.kitapsepeti.com/epilepsi-385378-33-O.jpg,9786053353768";
"64bd38cf59faae5ec995c692,Kinezyoloji,nobel tıp kitabevi,Joseph E. Muscolino,""480,24"",760,https://asset.kitapsepeti.com/kinezyoloji-407508-33-O.jpg,9786053353744";
"64bd38d259faae5ec995c693,Gastrointestinal Traktüs Mukozası Biyopsilerinin Yorumu Cilt 2 Neoplastik,nobel tıp kitabevi,Elizabeth A. Montgomery,""407,16"",344,https://asset.kitapsepeti.com/gastrointestinal-traktus-mukozasi-biyopsilerinin-yorumu-cilt-2-neoplastik-407505-33-O.jpg,9786053353720";
"64bd38d559faae5ec995c694,Vizit Notları,nobel tıp kitabevi,Ali Mert,""104,40"",328,https://asset.kitapsepeti.com/vizit-notlari-400847-33-O.jpg,9786053353737";
"64bd38e859faae5ec995c695,Pediatrik EKG,ema tıp kitabevi,Serdar Kula,""324,00"",144,https://asset.kitapsepeti.com/pediatrik-ekg-385968-33-O.jpg,9786056790560";
"64bd38eb59faae5ec995c696,Ambulans ve Acil Bakım Teknikerleri Paramedik için Temel Konular ve Tedavi Yaklaşımları,ema tıp kitabevi,Kolektif,""540,00"",356,https://asset.kitapsepeti.com/ambulans-ve-acil-bakim-teknikerleri-paramedik-icin-temel-konular-ve-tedavi-yaklasimlari-400601-33-O.jpg,9786056600371";
"64bd38ef59faae5ec995c697,İnsan ve Teknoloji,csa global publishing,John Naisbitt,""150,15"",256,https://asset.kitapsepeti.com/insan-ve-teknoloji-402426-33-O.jpg,9789758828074";
"64bd38f259faae5ec995c698,Washington Manual Tıbbi Tedavi El Kitabı,nobel tıp kitabevi,Alexandra Dretler,""245,34"",1036,https://asset.kitapsepeti.com/washington-manual-tibbi-tedavi-el-kitabi-401539-33-O.jpg,9786053353850";
"64bd38f659faae5ec995c699,Kronik Total Oklüzyon Girişimleri El Kitabı,nobel tıp kitabevi,Emmanouil Brilakis,""295,80"",508,https://asset.kitapsepeti.com/kronik-total-okluzyon-girisimleri-el-kitabi-387221-33-O.jpg,9786053353874";
"64bd38f959faae5ec995c69a,İşyeri Hekimliği,nobel tıp kitabevi,Engin Moral,""100,92"",196,https://asset.kitapsepeti.com/isyeri-hekimligi-401107-33-O.jpg,9786053353898";
"64bd38fc59faae5ec995c69b,İnovatif Hemşirelerin Yol Haritası,nobel tıp kitabevi,Yeliz Doğan Merih,""97,44"",156,https://asset.kitapsepeti.com/inovatif-hemsirelerin-yol-haritasi-401099-33-O.jpg,9786053353935";
"64bd390059faae5ec995c69c,Anastasi - Sistematik İnsan Anatomi Atlası,nobel tıp kitabevi,Carlo Tacchetti,""506,34"",747,https://asset.kitapsepeti.com/anastasi-sistematik-insan-anatomi-atlasi-407044-33-O.jpg,9789752480193";
"64bd390359faae5ec995c69d,Radyoterapide Nütrisyonel Değerlendirme,nobel tıp kitabevi,Beste Atasoy,""66,12"",46,https://asset.kitapsepeti.com/radyoterapide-nutrisyonel-degerlendirme-422023-33-O.jpg,9786053354567";
"64bd390759faae5ec995c69e,Yeni Mikrobiyoloji,nobel tıp kitabevi,Pascale Cossart,""157,47"",196,https://asset.kitapsepeti.com/yeni-mikrobiyoloji-387060-33-O.jpg,9786053354550";
"64bd390b59faae5ec995c69f,Çağdaş Klinik Etik,nobel tıp kitabevi,Kolektif,""193,14"",576,https://asset.kitapsepeti.com/cagdas-klinik-etik-403473-33-O.jpg,9786053354529";
"64bd390e59faae5ec995c6a0,Obstetrik ve Jinekoloji,nobel tıp kitabevi,Ercan Baştu,""277,53"",822,https://asset.kitapsepeti.com/obstetrik-ve-jinekoloji-331766-403602-33-O.jpg,9786053351894";
"64bd391159faae5ec995c6a1,Ortopedik Muayene,nobel tıp kitabevi,Mehmet Çakmak,""172,26"",224,https://asset.kitapsepeti.com/ortopedik-muayene-403597-33-O.jpg,9786053352228";
"64bd391459faae5ec995c6a2,Ortopedi ve Travmatoloji El Cerrahisi: Kavramlar Sözlüğü,nobel tıp kitabevi,Ahmet Ege,""66,12"",326,https://asset.kitapsepeti.com/ortopedi-ve-travmatoloji-el-cerrahisi-kavramlar-sozlugu-437893-33-O.jpg,9789754205756";
"64bd391859faae5ec995c6a3,""Organ Nakli ve Psikolojik Yaşam: Tıbbi, Psikolojik, Sosyal ve Hukuki Boyutlarıyla Organ Nakli"",nobel tıp kitabevi,Seda Bayraktar,""66,12"",142,https://asset.kitapsepeti.com/organ-nakli-ve-psikolojik-yasam-tibbi-psikolojik-sosyal-ve-hukuki-boyutlariyla-organ-nakli-403580-33-O.jpg,9789754209969";
"64bd391b59faae5ec995c6a4,Organ Nakli Hemşireliği,nobel tıp kitabevi,Cahide Çevik,""125,28"",249,https://asset.kitapsepeti.com/organ-nakli-hemsireligi-404219-33-O.jpg,9786053352969";
"64bd391f59faae5ec995c6a5,Sistemik Yaklaşımlarla Oral Diagnoz,nobel tıp kitabevi,İlknur Özcan,""334,08"",565,https://asset.kitapsepeti.com/sistemik-yaklasimlarla-oral-diagnoz-385204-33-O.jpg,9789754205282";
"64bd392359faae5ec995c6a6,Optisyenler İçin Görme Optiği ve Görme Kusurlarının Düzeltilmesi,nobel tıp kitabevi,Nesimi Cihan Ünlüçerçi,""104,40"",152,https://asset.kitapsepeti.com/optisyenler-icin-gorme-optigi-ve-gorme-kusurlarinin-duzeltilmesi-401576-33-O.jpg,9786053352242";
"64bd392659faae5ec995c6a7,Te Linde Operatif Jinekoloji,nobel tıp kitabevi,Howard W. Jones,""391,50"",1451,https://asset.kitapsepeti.com/te-linde-operatif-jinekoloji-385264-33-O.jpg,9789756240489";
"64bd392959faae5ec995c6a8,İnsan Sistemleri,nobel tıp kitabevi,Linda R. Adkison,""374,10"",464,https://asset.kitapsepeti.com/insan-sistemleri-418784-33-O.jpg,9786053353423";
"64bd392c59faae5ec995c6a9,İnsan Anatomisi Çalışma Kitabı,nobel tıp kitabevi,Mehmet Yıldırım,""52,20"",94,https://asset.kitapsepeti.com/insan-anatomisi-calisma-kitabi-401567-33-O.jpg,9786053353515";
"64bd392f59faae5ec995c6aa,Somatik ve Kök Hücre Kültür Sistemlerinin Temel İlkeleri,nobel tıp kitabevi,Adil M. Allahverdiyev,""164,43"",94,https://asset.kitapsepeti.com/somatik-ve-kok-hucre-kultur-sistemlerinin-temel-ilkeleri-385200-33-O.jpg,9786053353690";
"64bd393359faae5ec995c6ab,Tıbbın Gündelik Yaşamında Etik,nobel tıp kitabevi,Kolektif,""125,28"",400,https://asset.kitapsepeti.com/tibbin-gundelik-yasaminda-etik-385695-33-O.jpg,9786053353799";
"64bd393659faae5ec995c6ac,Kanser Hastasında Kanıta Dayalı Palyatif Bakım - Konsensus 2017,nobel tıp kitabevi,Gülbeyaz Can,""97,44"",232,https://asset.kitapsepeti.com/kanser-hastasinda-kanita-dayali-palyatif-bakim-konsensus-2017-385691-33-O.jpg,9786053353966";
"64bd393959faae5ec995c6ad,Otomotiv Sektöründe İnovasyon Yeteneği,dora basım yayın,Çağatan Taşkın,""82,65"",129,https://asset.kitapsepeti.com/otomotiv-sektorunde-inovasyon-yetenegi-386055-33-O.jpg,9786052471470";
"64bd393c59faae5ec995c6ae,Makine Bilgisi - Makine Mühendisliğine Giriş,dora basım yayın,Fatih C. Babalık,""191,40"",451,https://asset.kitapsepeti.com/makine-bilgisi-makine-muhendisligine-giris-385342-33-O.jpg,9786052470183";
"64bd393f59faae5ec995c6af,Sosyal Bilimlerde Yöntem,astana yayınları,Emel Karagöz,""68,53"",212,https://asset.kitapsepeti.com/sosyal-bilimlerde-yontem-385406-33-O.jpg,9786058403086";
"64bd394359faae5ec995c6b0,Gezegenin Efendileri,redingot kitap,Ian Tattersall,""46,80"",328,https://asset.kitapsepeti.com/gezegenin-efendileri-410307-33-O.jpg,9786056727160";
"64bd394659faae5ec995c6b1,Epilepsi - Pratikte Nöroloji,nobel tıp kitabevi,Howard P. Goodkin,""179,22"",308,https://asset.kitapsepeti.com/epilepsi-pratikte-noroloji-403453-33-O.jpg,9786053352785";
"64bd394a59faae5ec995c6b2,Metilen Tetra Hidro Folat Redüktaz MTHFR,nobel tıp kitabevi,Işıl Özer,""97,44"",120,https://asset.kitapsepeti.com/metilen-tetra-hidro-folat-reduktaz-mthfr-407779-33-O.jpg,9786053354048";
"64bd394d59faae5ec995c6b3,A`Dan Z`Ye Anesteziyoloji,nobel tıp kitabevi,Ali Bestami Kepekçi,""179,22"",282,https://asset.kitapsepeti.com/adan-zye-anesteziyoloji-407774-33-O.jpg,9786053354741";
"64bd395159faae5ec995c6b4,Çocukluk ve Adolesan Çağı Kanser Hastalarında Onkofertilite,nobel tıp kitabevi,Terasa K. Woodruff,""84,58"",320,https://asset.kitapsepeti.com/cocukluk-ve-adolesan-cagi-kanser-hastalarinda-onkofertilite-403461-33-O.jpg,9786053353397";
"64bd395459faae5ec995c6b5,Laboratuvar Dünyası,nobel tıp kitabevi,Kolektif,""208,80"",648,https://asset.kitapsepeti.com/laboratuvar-dunyasi-404831-33-O.jpg,9786053354208";
"64bd395759faae5ec995c6b6,İnsan Anatomisine Giriş,nobel tıp kitabevi,Bikem Süzen,""213,15"",518,https://asset.kitapsepeti.com/insan-anatomisine-giris-401038-33-O.jpg,9786053353454";
"64bd395a59faae5ec995c6b7,Biyofizik,nobel tıp kitabevi,Daniel Goldford,""104,40"",373,https://asset.kitapsepeti.com/biyofizik-401862-33-O.jpg,9789756266380";
"64bd395d59faae5ec995c6b8,Genel Embriyoloji ve Histoloji Uygulama-Teknikler Kitabı,nobel tıp kitabevi,Kolektif,""95,70"",160,https://asset.kitapsepeti.com/genel-embriyoloji-ve-histoloji-uygulama-teknikler-kitabi-407746-33-O.jpg,9786053352921";
"64bd396259faae5ec995c6b9,Çocukluk Çağında Tüberküloz,nobel tıp kitabevi,Kolektif,""141,81"",172,https://asset.kitapsepeti.com/cocukluk-caginda-tuberkuloz-387124-33-O.jpg,9786053353249";
"64bd396559faae5ec995c6ba,Lenfödem Yönetimi,nobel tıp kitabevi,Joachim E. Zuther,""464,58"",392,https://asset.kitapsepeti.com/lenfodem-yonetimi-413327-33-O.jpg,9786053353393";
"64bd396859faae5ec995c6bb,Ürodinami,nobel tıp kitabevi,Bülent Çetinel,""292,32"",344,https://asset.kitapsepeti.com/urodinami-402092-33-O.jpg,9786053353386";
"64bd396b59faae5ec995c6bc,Uygulamalı Temel Radyofarmasi,nobel tıp kitabevi,Kolektif,""97,44"",312,https://asset.kitapsepeti.com/uygulamali-temel-radyofarmasi-388583-33-O.jpg,9786053353522";
"64bd396e59faae5ec995c6bd,Çocukta Fiziksel Sağlığı Değerlerndirme,nobel tıp kitabevi,Gülay Görak,""66,12"",112,https://asset.kitapsepeti.com/cocukta-fiziksel-sagligi-degerlerndirme-406069-33-O.jpg,9786053353584";
"64bd397159faae5ec995c6be,Neonatoloji,nobel tıp kitabevi,Kolektif,""1.278,90"",1544,https://asset.kitapsepeti.com/neonatoloji-330297-413323-33-O.jpg,9786053353331";
"64bd397459faae5ec995c6bf,Beyin Felci - Serebral Felç - Serebral Palsi,nobel tıp kitabevi,Kolektif,""254,04"",344,https://asset.kitapsepeti.com/beyin-felci-serebral-felc-serebral-palsi-407707-33-O.jpg,9786053353287";
"64bd397759faae5ec995c6c0,Samsung Akıllı Telefonun Marka Değeri Üzerine Çok Değişkenli İstatistiksel Bir Araştırma,dora basım yayın,Selim Tüzüntürk,""83,52"",125,https://asset.kitapsepeti.com/samsung-akilli-telefonun-marka-degeri-uzerine-cok-degiskenli-istatistiksel-bir-arastirma-407543-33-O.jpg,9786052471210";
"64bd397b59faae5ec995c6c1,Nükleer Tıp Görüntüleme Teknikleri,nobel tıp kitabevi,Kolektif,""277,53"",696,https://asset.kitapsepeti.com/nukleer-tip-goruntuleme-teknikleri-402568-32-O.jpg,9786053353133";
"64bd397e59faae5ec995c6c2,Fizyoterapi Teknikerleri için Fizyoterapiye Giriş,nobel tıp kitabevi,Olga Dreeben Irimia,""120,06"",260,https://asset.kitapsepeti.com/fizyoterapi-teknikerleri-icin-fizyoterapiye-giris-406226-32-O.jpg,9786053352990";
"64bd398159faae5ec995c6c3,Karaciğer Biyopsilerinin Yorumlanması,nobel tıp kitabevi,Kolektif,""407,16"",534,https://asset.kitapsepeti.com/karaciger-biyopsilerinin-yorumlanmasi-400888-32-O.jpg,9786053352358";
"64bd398459faae5ec995c6c4,Makine Öğrenmesi,dora basım yayın,Necmi Gürsakal,""178,35"",382,https://asset.kitapsepeti.com/makine-ogrenmesi-385578-32-O.jpg,9786052472873";
"64bd398759faae5ec995c6c5,Kanatlı Histolojisi,dora basım yayın,Serap Koral Taşçı,""114,84"",158,https://asset.kitapsepeti.com/kanatli-histolojisi-385571-32-O.jpg,9786052470541";
"64bd398a59faae5ec995c6c6,Gerçekliğin Deşifresi,dharma yayınları,Vlatko Vedral,""15,40"",272,https://asset.kitapsepeti.com/gercekligin-desifresi-429906-32-O.jpg,9786055598389";
"64bd398d59faae5ec995c6c7,Tübitak Ulusal Kimya Olimpiyatı Soru ve Çözümleri 1999 - 2009,altın nokta basım yayın,Ramazan Karakale,""74,69"",192,https://asset.kitapsepeti.com/tubitak-ulusal-kimya-olimpiyati-soru-ve-cozumleri-1999-2009-429253-32-O.jpg,9789756146248";
